id,base_id,pattern,region_code,region,title,instrument,song_type,main_theme,support_theme,premise,lyrics,file
222114,22211,region,4,賢者の塔,講義室の空席・雨上がり,リュート,アンセム,花園,星霊,"舞台地域: 賢者の塔
地域の空気: 書庫、研究塔、学院、講義室、古い譜面、魔法実験、窓辺
場面: 誰も座らない席だけが、午後の日差しを受けている。 時間帯は雨上がり。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",あめあがりの　あいた　いす / かげを　しまう / まよわない　ふりで / ひだりへ　まがる /  / きみを　まもるため / みえない　きもちを / しろい　かみに / かけない　かわりに / うたへ　かえる /  / ふるい　まどから / かぜが　はいって / きのうの　ほこりを / そっと　はらう,public/prompts/vocal/222114_講義室の空席・雨上がり.txt
222125,22212,region,5,港町,干された帆の裏・雨上がり,リュート,アンセム,宮廷,星霊,"舞台地域: 港町
地域の空気: 帆、桟橋、潮風、市場、交易品、ロープ、魚籠、海面の反射
場面: 旅人が小さな地図を書き残す。 時間帯は雨上がり。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",あめあがりの　ほした　ほのうら / こえを　まつ / ひばちの　そばで / ただしい　おりめ /  / ゆびが　おぼえる / さけた　はたでも / まだ　かぜを　うける / だれも　いわない / つよさを　ぬう /  / ぬれた　ゆびさき / かわく　ころには / ことばの　かわりに / うたが　のこる,public/prompts/vocal/222125_干された帆の裏・雨上がり.txt
222136,22213,region,6,巨岩の要塞,峡谷の旗番・雨上がり,リュート,アンセム,祝祭,星霊,"舞台地域: 巨岩の要塞
地域の空気: 岩壁、石段、旗、縄橋、峡谷、砂埃、堅い門、見張り台
場面: 旗の裂け目で、明日の天気を読んでいる。 時間帯は雨上がり。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",あめあがりの　さけた　はた / ゆめを　さます / かわいた　ふくろを / むねに　しまって /  / すこし　あるいた / からっぽ　だから / すこし　かるくなる / あしたの　みずなら / まだ　さがせる /  / よるが　きても / まだ　きこえる / あしたの　ほうへ / あるく　おと,public/prompts/vocal/222136_峡谷の旗番・雨上がり.txt
225117,22511,region,7,静謐の聖堂,草地の聖歌・雨上がり,リュート,ノクターン,花園,熱砂,"舞台地域: 静謐の聖堂
地域の空気: 地方の聖域、牧歌的な田舎、草地、白い壁、素朴な祈り、羊の鈴
場面: 羊の鈴が、聖歌隊の練習より先に鳴る。 時間帯は雨上がり。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",あめあがりの　ひつじの　すず / しずかに　みてる / ぬいめの　したには / まけた　ひの　かぜ /  / まだ　のこってる / ちずには　ないけど / この　おりめだけ / わたしの　あしを / まえへ　うながす /  / ちいさな　しるしを / なくさないように / むねの　ちかくへ / そっと　しまう,public/prompts/vocal/225117_草地の聖歌・雨上がり.txt
225128,22512,region,8,真鍮の荒野,火鉢のある宿・雨上がり,リュート,ノクターン,宮廷,熱砂,"舞台地域: 真鍮の荒野
地域の空気: 真鍮色の岩、乾いた砂地、低い建物、布、火鉢、隊商、風除け
場面: 隊商の者たちが、嘘の故郷を語る。 時間帯は雨上がり。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",あめあがりの　ひばちの　ひ / あしもとで　なる / インクつぼの　そこを / そっと　のぞいた /  / かけない　ことば / うその　みちでも / こわくは　ないよ / きみが　かえるまで / あかりを　もつ /  / だれかの　ためだけ / では　もう　なくて / わたしの　なかで / うたが　はじまる,public/prompts/vocal/225128_火鉢のある宿・雨上がり.txt
225139,22513,region,9,忘れられた古城,古城の応接間・雨上がり,リュート,ノクターン,祝祭,熱砂,"舞台地域: 忘れられた古城
地域の空気: 寂れた城、落ちぶれた貴族、崩れたアーチ、蔦、埃、陰鬱な村
場面: 落ちぶれた貴族が、客のために茶を淹れる。 時間帯は雨上がり。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",あめあがりの　ちゃの　ゆげ / ひかりを　うける / ページの　あいだで / ねむった　こえが /  / ふいに　めをさます / よごれた　はなでも / かえりみちに　さく / なくした　こえまで / やさしく　ひろう /  / まどべの　かぜが / ページを　めくる / つぎの　ひかりへ / こえを　つなぐ,public/prompts/vocal/225139_古城の応接間・雨上がり.txt
22611A,22611,region,A,太古の墓地,苔の石段・雨上がり,リュート,チャント,花園,熱砂,"舞台地域: 太古の墓地
地域の空気: 密林奥の墓地遺構、苔むした石碑、崩れた祭壇、霧、巨木の根
場面: 誰かが毎朝、新しい果実を置いていく。 時間帯は雨上がり。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",あめあがりの　こけの　いしだん / かげを　しまう / てのひらで　あたためる / こまかな　きずまで /  / わたしの　しごと / けした　あかりが / だれかを　すくうなら / くらい　うみでも / こわくは　ない /  / ふるい　まどから / かぜが　はいって / きのうの　ほこりを / そっと　はらう,public/prompts/vocal/22611A_苔の石段・雨上がり.txt
22612B,22612,region,B,喧騒の闘技場,砂払いの午後・雨上がり,リュート,チャント,宮廷,熱砂,"舞台地域: 喧騒の闘技場
地域の空気: 乾いた荒野の都市、歓声、砂埃、旗、控室、熱気、試合後の静けさ
場面: 砂を払う者だけが、勝者と敗者の足跡を見分ける。 時間帯は雨上がり。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",あめあがりの　はらった　すな / こえを　まつ / かがみに　うつらない / わたしの　かおだけ /  / うたに　のこした / ならない　かねにも / まもれる　ものがある / しずけさの　なかで / ひとり　うなずく /  / ぬれた　ゆびさき / かわく　ころには / ことばの　かわりに / うたが　のこる,public/prompts/vocal/22612B_砂払いの午後・雨上がり.txt
22613C,22613,region,C,緑の隠れ里,水路の薬草棚・雨上がり,リュート,チャント,祝祭,熱砂,"舞台地域: 緑の隠れ里
地域の空気: 深い森、木道、水路、葉陰、精霊樹、薬草棚、静かな生活圏
場面: 薬師が苦い飴を冷ましている。 時間帯は雨上がり。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",あめあがりの　くすりだなの　あめ / ゆめを　さます / しらない　ひとの / ちいさな　ために /  / はなを　ならべた / なまえを　しらずに / いのりを　おくる / みじかい　うたなら / とどく　きがした /  / よるが　きても / まだ　きこえる / あしたの　ほうへ / あるく　おと,public/prompts/vocal/22613C_水路の薬草棚・雨上がり.txt
311111,31111,region,1,王都,王宮の朝番・風の日,カーヌーン,マーチ,月夜,薔薇,"舞台地域: 王都
地域の空気: 王宮、大通り、石畳、鐘楼、広場、貴族の影、上品な喧騒
場面: 石畳に水を撒く若者が、祝祭の気配を誰より早く知る。 時間帯は風の日。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",かぜのひの　いしだたみの　みず / しずかに　みてる / しずかな　ろうそく / けさない　ままで /  / まどを　みていた / はずした　かめんを / たなに　もどして / ほんとの　かおへ / かぜを　いれる /  / ちいさな　しるしを / なくさないように / むねの　ちかくへ / そっと　しまう,public/prompts/vocal/311111_王宮の朝番・風の日.txt
311122,31112,region,2,辺境の村,滝道の見張り・風の日,カーヌーン,マーチ,古代,薔薇,"舞台地域: 辺境の村
地域の空気: 濃い緑、巨木、滝、木漏れ日、湿った空気、木橋、森主の気配
場面: 木橋の上で、濡れた足跡を数えている。 時間帯は風の日。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",かぜのひの　たきみちの　あしあと / あしもとで　なる / うみの　むこうへ / いかせない　ひを /  / ひとばん　かくした / さらさら　こぼれても / まだ　おわりじゃない / ちいさな　あしたを / このてで　なおす /  / だれかの　ためだけ / では　もう　なくて / わたしの　なかで / うたが　はじまる,public/prompts/vocal/311122_滝道の見張り・風の日.txt
311133,31113,region,3,迷宮,分岐路の呼び鈴・風の日,カーヌーン,マーチ,幻影,薔薇,"舞台地域: 迷宮
地域の空気: 石造の入口、分岐路、濡れた壁、松明、遠い反響、帰れない気配
場面: 誰も鳴らさない呼び鈴が、分岐に置かれている。 時間帯は風の日。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",かぜのひの　よびすずの　かげ / ひかりを　うける / くつの　すみに　のこる / ちいさな　いろだけ /  / だれにも　いわない / ねむった　ほんから / ふるい　こえが / わたしの　うたへ / すこし　まざる /  / まどべの　かぜが / ページを　めくる / つぎの　ひかりへ / こえを　つなぐ,public/prompts/vocal/311133_分岐路の呼び鈴・風の日.txt
312114,31211,region,4,賢者の塔,講義室の空席・風の日,カーヌーン,アンセム,月夜,薔薇,"舞台地域: 賢者の塔
地域の空気: 書庫、研究塔、学院、講義室、古い譜面、魔法実験、窓辺
場面: 誰も座らない席だけが、午後の日差しを受けている。 時間帯は風の日。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",かぜのひの　あいた　いす / かげを　しまう / まよわない　ふりで / ひだりへ　まがる /  / きみを　まもるため / みえない　きもちを / しろい　かみに / かけない　かわりに / うたへ　かえる /  / ふるい　まどから / かぜが　はいって / きのうの　ほこりを / そっと　はらう,public/prompts/vocal/312114_講義室の空席・風の日.txt
312125,31212,region,5,港町,干された帆の裏・風の日,カーヌーン,アンセム,古代,薔薇,"舞台地域: 港町
地域の空気: 帆、桟橋、潮風、市場、交易品、ロープ、魚籠、海面の反射
場面: 旅人が小さな地図を書き残す。 時間帯は風の日。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",かぜのひの　ほした　ほのうら / こえを　まつ / ひばちの　そばで / ただしい　おりめ /  / ゆびが　おぼえる / さけた　はたでも / まだ　かぜを　うける / だれも　いわない / つよさを　ぬう /  / ぬれた　ゆびさき / かわく　ころには / ことばの　かわりに / うたが　のこる,public/prompts/vocal/312125_干された帆の裏・風の日.txt
312136,31213,region,6,巨岩の要塞,峡谷の旗番・風の日,カーヌーン,アンセム,幻影,薔薇,"舞台地域: 巨岩の要塞
地域の空気: 岩壁、石段、旗、縄橋、峡谷、砂埃、堅い門、見張り台
場面: 旗の裂け目で、明日の天気を読んでいる。 時間帯は風の日。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",かぜのひの　さけた　はた / ゆめを　さます / かわいた　ふくろを / むねに　しまって /  / すこし　あるいた / からっぽ　だから / すこし　かるくなる / あしたの　みずなら / まだ　さがせる /  / よるが　きても / まだ　きこえる / あしたの　ほうへ / あるく　おと,public/prompts/vocal/312136_峡谷の旗番・風の日.txt
313117,31311,region,7,静謐の聖堂,草地の聖歌・風の日,カーヌーン,ワルツ,月夜,熱砂,"舞台地域: 静謐の聖堂
地域の空気: 地方の聖域、牧歌的な田舎、草地、白い壁、素朴な祈り、羊の鈴
場面: 羊の鈴が、聖歌隊の練習より先に鳴る。 時間帯は風の日。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",かぜのひの　ひつじの　すず / しずかに　みてる / ぬいめの　したには / まけた　ひの　かぜ /  / まだ　のこってる / ちずには　ないけど / この　おりめだけ / わたしの　あしを / まえへ　うながす /  / ちいさな　しるしを / なくさないように / むねの　ちかくへ / そっと　しまう,public/prompts/vocal/313117_草地の聖歌・風の日.txt
313128,31312,region,8,真鍮の荒野,火鉢のある宿・風の日,カーヌーン,ワルツ,古代,熱砂,"舞台地域: 真鍮の荒野
地域の空気: 真鍮色の岩、乾いた砂地、低い建物、布、火鉢、隊商、風除け
場面: 隊商の者たちが、嘘の故郷を語る。 時間帯は風の日。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",かぜのひの　ひばちの　ひ / あしもとで　なる / インクつぼの　そこを / そっと　のぞいた /  / かけない　ことば / うその　みちでも / こわくは　ないよ / きみが　かえるまで / あかりを　もつ /  / だれかの　ためだけ / では　もう　なくて / わたしの　なかで / うたが　はじまる,public/prompts/vocal/313128_火鉢のある宿・風の日.txt
313139,31313,region,9,忘れられた古城,古城の応接間・風の日,カーヌーン,ワルツ,幻影,熱砂,"舞台地域: 忘れられた古城
地域の空気: 寂れた城、落ちぶれた貴族、崩れたアーチ、蔦、埃、陰鬱な村
場面: 落ちぶれた貴族が、客のために茶を淹れる。 時間帯は風の日。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",かぜのひの　ちゃの　ゆげ / ひかりを　うける / ページの　あいだで / ねむった　こえが /  / ふいに　めをさます / よごれた　はなでも / かえりみちに　さく / なくした　こえまで / やさしく　ひろう /  / まどべの　かぜが / ページを　めくる / つぎの　ひかりへ / こえを　つなぐ,public/prompts/vocal/313139_古城の応接間・風の日.txt
31411A,31411,region,A,太古の墓地,苔の石段・風の日,カーヌーン,タンゴ,月夜,熱砂,"舞台地域: 太古の墓地
地域の空気: 密林奥の墓地遺構、苔むした石碑、崩れた祭壇、霧、巨木の根
場面: 誰かが毎朝、新しい果実を置いていく。 時間帯は風の日。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",かぜのひの　こけの　いしだん / かげを　しまう / てのひらで　あたためる / こまかな　きずまで /  / わたしの　しごと / けした　あかりが / だれかを　すくうなら / くらい　うみでも / こわくは　ない /  / ふるい　まどから / かぜが　はいって / きのうの　ほこりを / そっと　はらう,public/prompts/vocal/31411A_苔の石段・風の日.txt
31412B,31412,region,B,喧騒の闘技場,砂払いの午後・風の日,カーヌーン,タンゴ,古代,熱砂,"舞台地域: 喧騒の闘技場
地域の空気: 乾いた荒野の都市、歓声、砂埃、旗、控室、熱気、試合後の静けさ
場面: 砂を払う者だけが、勝者と敗者の足跡を見分ける。 時間帯は風の日。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",かぜのひの　はらった　すな / こえを　まつ / かがみに　うつらない / わたしの　かおだけ /  / うたに　のこした / ならない　かねにも / まもれる　ものがある / しずけさの　なかで / ひとり　うなずく /  / ぬれた　ゆびさき / かわく　ころには / ことばの　かわりに / うたが　のこる,public/prompts/vocal/31412B_砂払いの午後・風の日.txt
31413C,31413,region,C,緑の隠れ里,水路の薬草棚・風の日,カーヌーン,タンゴ,幻影,熱砂,"舞台地域: 緑の隠れ里
地域の空気: 深い森、木道、水路、葉陰、精霊樹、薬草棚、静かな生活圏
場面: 薬師が苦い飴を冷ましている。 時間帯は風の日。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",かぜのひの　くすりだなの　あめ / ゆめを　さます / しらない　ひとの / ちいさな　ために /  / はなを　ならべた / なまえを　しらずに / いのりを　おくる / みじかい　うたなら / とどく　きがした /  / よるが　きても / まだ　きこえる / あしたの　ほうへ / あるく　おと,public/prompts/vocal/31413C_水路の薬草棚・風の日.txt
321111,32111,region,1,王都,王宮の朝番・祭りのあと,サントゥール,マーチ,月夜,薔薇,"舞台地域: 王都
地域の空気: 王宮、大通り、石畳、鐘楼、広場、貴族の影、上品な喧騒
場面: 石畳に水を撒く若者が、祝祭の気配を誰より早く知る。 時間帯は祭りのあと。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",まつりあとの　いしだたみの　みず / しずかに　みてる / しずかな　ろうそく / けさない　ままで /  / まどを　みていた / はずした　かめんを / たなに　もどして / ほんとの　かおへ / かぜを　いれる /  / ちいさな　しるしを / なくさないように / むねの　ちかくへ / そっと　しまう,public/prompts/vocal/321111_王宮の朝番・祭りのあと.txt
321122,32112,region,2,辺境の村,滝道の見張り・祭りのあと,サントゥール,マーチ,古代,薔薇,"舞台地域: 辺境の村
地域の空気: 濃い緑、巨木、滝、木漏れ日、湿った空気、木橋、森主の気配
場面: 木橋の上で、濡れた足跡を数えている。 時間帯は祭りのあと。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",まつりあとの　たきみちの　あしあと / あしもとで　なる / うみの　むこうへ / いかせない　ひを /  / ひとばん　かくした / さらさら　こぼれても / まだ　おわりじゃない / ちいさな　あしたを / このてで　なおす /  / だれかの　ためだけ / では　もう　なくて / わたしの　なかで / うたが　はじまる,public/prompts/vocal/321122_滝道の見張り・祭りのあと.txt
321133,32113,region,3,迷宮,分岐路の呼び鈴・祭りのあと,サントゥール,マーチ,幻影,薔薇,"舞台地域: 迷宮
地域の空気: 石造の入口、分岐路、濡れた壁、松明、遠い反響、帰れない気配
場面: 誰も鳴らさない呼び鈴が、分岐に置かれている。 時間帯は祭りのあと。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",まつりあとの　よびすずの　かげ / ひかりを　うける / くつの　すみに　のこる / ちいさな　いろだけ /  / だれにも　いわない / ねむった　ほんから / ふるい　こえが / わたしの　うたへ / すこし　まざる /  / まどべの　かぜが / ページを　めくる / つぎの　ひかりへ / こえを　つなぐ,public/prompts/vocal/321133_分岐路の呼び鈴・祭りのあと.txt
322114,32211,region,4,賢者の塔,講義室の空席・祭りのあと,サントゥール,アンセム,月夜,薔薇,"舞台地域: 賢者の塔
地域の空気: 書庫、研究塔、学院、講義室、古い譜面、魔法実験、窓辺
場面: 誰も座らない席だけが、午後の日差しを受けている。 時間帯は祭りのあと。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",まつりあとの　あいた　いす / かげを　しまう / まよわない　ふりで / ひだりへ　まがる /  / きみを　まもるため / みえない　きもちを / しろい　かみに / かけない　かわりに / うたへ　かえる /  / ふるい　まどから / かぜが　はいって / きのうの　ほこりを / そっと　はらう,public/prompts/vocal/322114_講義室の空席・祭りのあと.txt
322125,32212,region,5,港町,干された帆の裏・祭りのあと,サントゥール,アンセム,古代,薔薇,"舞台地域: 港町
地域の空気: 帆、桟橋、潮風、市場、交易品、ロープ、魚籠、海面の反射
場面: 旅人が小さな地図を書き残す。 時間帯は祭りのあと。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",まつりあとの　ほした　ほのうら / こえを　まつ / ひばちの　そばで / ただしい　おりめ /  / ゆびが　おぼえる / さけた　はたでも / まだ　かぜを　うける / だれも　いわない / つよさを　ぬう /  / ぬれた　ゆびさき / かわく　ころには / ことばの　かわりに / うたが　のこる,public/prompts/vocal/322125_干された帆の裏・祭りのあと.txt
322136,32213,region,6,巨岩の要塞,峡谷の旗番・祭りのあと,サントゥール,アンセム,幻影,薔薇,"舞台地域: 巨岩の要塞
地域の空気: 岩壁、石段、旗、縄橋、峡谷、砂埃、堅い門、見張り台
場面: 旗の裂け目で、明日の天気を読んでいる。 時間帯は祭りのあと。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",まつりあとの　さけた　はた / ゆめを　さます / かわいた　ふくろを / むねに　しまって /  / すこし　あるいた / からっぽ　だから / すこし　かるくなる / あしたの　みずなら / まだ　さがせる /  / よるが　きても / まだ　きこえる / あしたの　ほうへ / あるく　おと,public/prompts/vocal/322136_峡谷の旗番・祭りのあと.txt
323117,32311,region,7,静謐の聖堂,草地の聖歌・祭りのあと,サントゥール,ワルツ,月夜,熱砂,"舞台地域: 静謐の聖堂
地域の空気: 地方の聖域、牧歌的な田舎、草地、白い壁、素朴な祈り、羊の鈴
場面: 羊の鈴が、聖歌隊の練習より先に鳴る。 時間帯は祭りのあと。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",まつりあとの　ひつじの　すず / しずかに　みてる / ぬいめの　したには / まけた　ひの　かぜ /  / まだ　のこってる / ちずには　ないけど / この　おりめだけ / わたしの　あしを / まえへ　うながす /  / ちいさな　しるしを / なくさないように / むねの　ちかくへ / そっと　しまう,public/prompts/vocal/323117_草地の聖歌・祭りのあと.txt
323128,32312,region,8,真鍮の荒野,火鉢のある宿・祭りのあと,サントゥール,ワルツ,古代,熱砂,"舞台地域: 真鍮の荒野
地域の空気: 真鍮色の岩、乾いた砂地、低い建物、布、火鉢、隊商、風除け
場面: 隊商の者たちが、嘘の故郷を語る。 時間帯は祭りのあと。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",まつりあとの　ひばちの　ひ / あしもとで　なる / インクつぼの　そこを / そっと　のぞいた /  / かけない　ことば / うその　みちでも / こわくは　ないよ / きみが　かえるまで / あかりを　もつ /  / だれかの　ためだけ / では　もう　なくて / わたしの　なかで / うたが　はじまる,public/prompts/vocal/323128_火鉢のある宿・祭りのあと.txt
323139,32313,region,9,忘れられた古城,古城の応接間・祭りのあと,サントゥール,ワルツ,幻影,熱砂,"舞台地域: 忘れられた古城
地域の空気: 寂れた城、落ちぶれた貴族、崩れたアーチ、蔦、埃、陰鬱な村
場面: 落ちぶれた貴族が、客のために茶を淹れる。 時間帯は祭りのあと。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",まつりあとの　ちゃの　ゆげ / ひかりを　うける / ページの　あいだで / ねむった　こえが /  / ふいに　めをさます / よごれた　はなでも / かえりみちに　さく / なくした　こえまで / やさしく　ひろう /  / まどべの　かぜが / ページを　めくる / つぎの　ひかりへ / こえを　つなぐ,public/prompts/vocal/323139_古城の応接間・祭りのあと.txt
32411A,32411,region,A,太古の墓地,苔の石段・祭りのあと,サントゥール,タンゴ,月夜,熱砂,"舞台地域: 太古の墓地
地域の空気: 密林奥の墓地遺構、苔むした石碑、崩れた祭壇、霧、巨木の根
場面: 誰かが毎朝、新しい果実を置いていく。 時間帯は祭りのあと。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",まつりあとの　こけの　いしだん / かげを　しまう / てのひらで　あたためる / こまかな　きずまで /  / わたしの　しごと / けした　あかりが / だれかを　すくうなら / くらい　うみでも / こわくは　ない /  / ふるい　まどから / かぜが　はいって / きのうの　ほこりを / そっと　はらう,public/prompts/vocal/32411A_苔の石段・祭りのあと.txt
32412B,32412,region,B,喧騒の闘技場,砂払いの午後・祭りのあと,サントゥール,タンゴ,古代,熱砂,"舞台地域: 喧騒の闘技場
地域の空気: 乾いた荒野の都市、歓声、砂埃、旗、控室、熱気、試合後の静けさ
場面: 砂を払う者だけが、勝者と敗者の足跡を見分ける。 時間帯は祭りのあと。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",まつりあとの　はらった　すな / こえを　まつ / かがみに　うつらない / わたしの　かおだけ /  / うたに　のこした / ならない　かねにも / まもれる　ものがある / しずけさの　なかで / ひとり　うなずく /  / ぬれた　ゆびさき / かわく　ころには / ことばの　かわりに / うたが　のこる,public/prompts/vocal/32412B_砂払いの午後・祭りのあと.txt
32413C,32413,region,C,緑の隠れ里,水路の薬草棚・祭りのあと,サントゥール,タンゴ,幻影,熱砂,"舞台地域: 緑の隠れ里
地域の空気: 深い森、木道、水路、葉陰、精霊樹、薬草棚、静かな生活圏
場面: 薬師が苦い飴を冷ましている。 時間帯は祭りのあと。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",まつりあとの　くすりだなの　あめ / ゆめを　さます / しらない　ひとの / ちいさな　ために /  / はなを　ならべた / なまえを　しらずに / いのりを　おくる / みじかい　うたなら / とどく　きがした /  / よるが　きても / まだ　きこえる / あしたの　ほうへ / あるく　おと,public/prompts/vocal/32413C_水路の薬草棚・祭りのあと.txt
